DevEUI,AppKey,CustVer,FwVer
0661523824509c38,8e78f513e26d7977f23f8154962a0db0,02,00.53.A
18614b3261507d32,9078ec19a76d987dec3f985ed32aecba,02,00.53.A
076152383f50ac38,8f78f513f96d4977f33f81548d2a3db0,02,00.53.A
18614b3251509b32,9078ec19976d7e7dec3f985ee32a0aba,02,00.53.A
076152384250b338,8f78f513846d5677f33f8154f02a22b0,02,00.53.A
075052383650b038,8f49f513f06d5577f30e8154842a21b0,02,00.53.A
076152383650b038,8f78f513f06d5577f33f8154842a21b0,02,00.53.A
076152384e508738,8f78f513886d6277f33f8154fc2a16b0,02,00.53.A
0661523843508a38,8e78f513856d6f77f23f8154f12a1bb0,02,00.53.A
18614b324c507232,9078ec198a6d977dec3f985efe2ae3ba,02,00.53.A
18614b3275509f32,9078ec19b36d7a7dec3f985ec72a0eba,02,00.53.A
076152386250aa38,8f78f513a46d4f77f33f8154d02a3bb0,02,00.53.A
0761523850509338,8f78f513966d7677f33f8154e22a02b0,02,00.53.A
0761523835507f38,8f78f513f36d9a77f33f8154872aeeb0,02,00.53.A
0661523846507b38,8e78f513806d9e77f23f8154f42aeab0,02,00.53.A
076152383f508538,8f78f513f96d6077f33f81548d2a14b0,02,00.53.A
0661523846508b38,8e78f513806d6e77f23f8154f42a1ab0,02,00.53.A
066152384950a838,8e78f5138f6d4d77f23f8154fb2a39b0,02,00.53.A
0761523862509b38,8f78f513a46d7e77f33f8154d02a0ab0,02,00.53.A
076152383e509a38,8f78f513f86d7f77f33f81548c2a0bb0,02,00.53.A
066152384550b638,8e78f513836d5377f23f8154f72a27b0,02,00.53.A
0650523832507538,8e49f513f46d9077f20e8154802ae4b0,1234,00.53.A,2020-08-19 16:07:55,0
0650523832509038,8e49f513f46d7577f20e8154802a01b0,1234,00.53.A,2020-08-19 16:07:56,1
0750523850509538,8f49f513966d7077f30e8154e22a04b0,1234,00.53.A,2020-08-19 16:07:57,2
